"","genus","family","order","class"
"1228","Anyperodon","Serranidae","Perciformes","Actinopteri"
"1229","Hyporthodus","Serranidae","Perciformes","Actinopteri"
"1230","Triso","Serranidae","Perciformes","Actinopteri"
"1231","Alphestes","Serranidae","Perciformes","Actinopteri"
"1232","Dermatolepis","Serranidae","Perciformes","Actinopteri"
"1233","Mycteroperca","Serranidae","Perciformes","Actinopteri"
"1234","Cephalopholis","Serranidae","Perciformes","Actinopteri"
"1235","Paranthias","Serranidae","Perciformes","Actinopteri"
"1236","Gracila","Serranidae","Perciformes","Actinopteri"
"1237","Aethaloperca","Serranidae","Perciformes","Actinopteri"
"1238","Variola","Serranidae","Perciformes","Actinopteri"
"1239","Plectropomus","Serranidae","Perciformes","Actinopteri"
"1240","Saloptia","Serranidae","Perciformes","Actinopteri"
"1241","Belonoperca","Serranidae","Perciformes","Actinopteri"
"1242","Diploprion","Serranidae","Perciformes","Actinopteri"
"1243","Rypticus","Serranidae","Perciformes","Actinopteri"
"1244","Pogonoperca","Serranidae","Perciformes","Actinopteri"
"1245","Grammistes","Serranidae","Perciformes","Actinopteri"
"1246","Grammistops","Serranidae","Perciformes","Actinopteri"
"1247","Suttonia","Serranidae","Perciformes","Actinopteri"
"1248","Pseudogramma","Serranidae","Perciformes","Actinopteri"
"1249","Aporops","Serranidae","Perciformes","Actinopteri"
"1250","Liopropoma","Serranidae","Perciformes","Actinopteri"
"1251","Hypoplectrus","Serranidae","Perciformes","Actinopteri"
"1252","Serranus","Serranidae","Perciformes","Actinopteri"
"1253","Schultzea","Serranidae","Perciformes","Actinopteri"
"1254","Diplectrum","Serranidae","Perciformes","Actinopteri"
"1255","Paralabrax","Serranidae","Perciformes","Actinopteri"
"1256","Zalanthias","Serranidae","Perciformes","Actinopteri"
"1257","Centropristis","Serranidae","Perciformes","Actinopteri"
"1258","Chelidoperca","Serranidae","Perciformes","Actinopteri"
"1259","Tosana","Serranidae","Perciformes","Actinopteri"
"1260","Pseudanthias","Serranidae","Perciformes","Actinopteri"
"1261","Nemanthias","Serranidae","Perciformes","Actinopteri"
"1262","Luzonichthys","Serranidae","Perciformes","Actinopteri"
"1263","Anthias","Serranidae","Perciformes","Actinopteri"
"1264","Pronotogrammus","Serranidae","Perciformes","Actinopteri"
"1265","Baldwinella","Serranidae","Perciformes","Actinopteri"
"1266","Hemanthias","Serranidae","Perciformes","Actinopteri"
"1267","Odontanthias","Serranidae","Perciformes","Actinopteri"
"1268","Meganthias","Serranidae","Perciformes","Actinopteri"
"1269","Cryodraco","Channichthyidae","Perciformes","Actinopteri"
"1270","Chionobathyscus","Channichthyidae","Perciformes","Actinopteri"
"1271","Channichthys","Channichthyidae","Perciformes","Actinopteri"
"1272","Chaenocephalus","Channichthyidae","Perciformes","Actinopteri"
"1273","Chionodraco","Channichthyidae","Perciformes","Actinopteri"
"1274","Chaenodraco","Channichthyidae","Perciformes","Actinopteri"
"1275","Pagetopsis","Channichthyidae","Perciformes","Actinopteri"
"1276","Neopagetopsis","Channichthyidae","Perciformes","Actinopteri"
"1277","Pseudochaenichthys","Channichthyidae","Perciformes","Actinopteri"
"1278","Dacodraco","Channichthyidae","Perciformes","Actinopteri"
"1279","Champsocephalus","Channichthyidae","Perciformes","Actinopteri"
"1280","Parachaenichthys","Bathydraconidae","Perciformes","Actinopteri"
"1281","Cygnodraco","Bathydraconidae","Perciformes","Actinopteri"
"1282","Gerlachea","Bathydraconidae","Perciformes","Actinopteri"
"1283","Acanthodraco","Bathydraconidae","Perciformes","Actinopteri"
"1284","Psilodraco","Bathydraconidae","Perciformes","Actinopteri"
"1285","Gymnodraco","Bathydraconidae","Perciformes","Actinopteri"
"1286","Bathydraco","Bathydraconidae","Perciformes","Actinopteri"
"1287","Akarotaxis","Bathydraconidae","Perciformes","Actinopteri"
"1288","Racovitzia","Bathydraconidae","Perciformes","Actinopteri"
"1289","Vomeridens","Bathydraconidae","Perciformes","Actinopteri"
"1290","Prionodraco","Bathydraconidae","Perciformes","Actinopteri"
"1291","Pogonophryne","Artedidraconidae","Perciformes","Actinopteri"
"1292","Artedidraco","Artedidraconidae","Perciformes","Actinopteri"
"1293","Dolloidraco","Artedidraconidae","Perciformes","Actinopteri"
"1294","Histiodraco","Artedidraconidae","Perciformes","Actinopteri"
"1295","Harpagifer","Harpagiferidae","Perciformes","Actinopteri"
"1296","Notothenia","Nototheniidae","Perciformes","Actinopteri"
"1297","Paranotothenia","Nototheniidae","Perciformes","Actinopteri"
"1298","Patagonotothen","Nototheniidae","Perciformes","Actinopteri"
"1299","Lepidonotothen","Nototheniidae","Perciformes","Actinopteri"
"1300","Lindbergichthys","Nototheniidae","Perciformes","Actinopteri"
"1301","Trematomus","Nototheniidae","Perciformes","Actinopteri"
"1302","Pagothenia","Nototheniidae","Perciformes","Actinopteri"
"1303","Gobionotothen","Nototheniidae","Perciformes","Actinopteri"
"1304","Pleuragramma","Nototheniidae","Perciformes","Actinopteri"
"1305","Cryothenia","Nototheniidae","Perciformes","Actinopteri"
"1306","Aethotaxis","Nototheniidae","Perciformes","Actinopteri"
"1307","Dissostichus","Nototheniidae","Perciformes","Actinopteri"
"1308","Eleginops","Eleginopidae","Perciformes","Actinopteri"
"1309","Pseudaphritis","Pseudaphritidae","Perciformes","Actinopteri"
"1310","Bovichtus","Bovichtidae","Perciformes","Actinopteri"
"1311","Cottoperca","Bovichtidae","Perciformes","Actinopteri"
"1312","Percophis","Percophidae","Pempheriformes","Actinopteri"
"1313","Acanthistius","Serranidae","Perciformes","Actinopteri"
"1314","Etheostoma","Percidae","Perciformes","Actinopteri"
"1315","Percina","Percidae","Perciformes","Actinopteri"
"1316","Ammocrypta","Percidae","Perciformes","Actinopteri"
"1317","Crystallaria","Percidae","Perciformes","Actinopteri"
"1318","Zingel","Percidae","Perciformes","Actinopteri"
"1319","Romanichthys","Percidae","Perciformes","Actinopteri"
"1320","Sander","Percidae","Perciformes","Actinopteri"
"1321","Perca","Percidae","Perciformes","Actinopteri"
"1322","Gymnocephalus","Percidae","Perciformes","Actinopteri"
"1323","Percarina","Percidae","Perciformes","Actinopteri"
"1324","Niphon","Niphonidae","Perciformes","Actinopteri"
"1325","Maxillicosta","Neosebastidae","Perciformes","Actinopteri"
"1326","Bembrops",NA,"Perciformes","Actinopteri"
"1327","Chrionema","Percophidae","Pempheriformes","Actinopteri"
"1328","Trachinus","Trachinidae","Perciformes","Actinopteri"
"1329","Echiichthys","Trachinidae","Perciformes","Actinopteri"
"1330","Lepomis","Centrarchidae","Centrarchiformes","Actinopteri"
"1331","Micropterus","Centrarchidae","Centrarchiformes","Actinopteri"
"1332","Ambloplites","Centrarchidae","Centrarchiformes","Actinopteri"
"1333","Pomoxis","Centrarchidae","Centrarchiformes","Actinopteri"
"1334","Archoplites","Centrarchidae","Centrarchiformes","Actinopteri"
"1335","Enneacanthus","Centrarchidae","Centrarchiformes","Actinopteri"
"1336","Centrarchus","Centrarchidae","Centrarchiformes","Actinopteri"
"1337","Acantharchus","Centrarchidae","Centrarchiformes","Actinopteri"
"1338","Elassoma","Elassomatidae","Centrarchiformes","Actinopteri"
"1339","Siniperca","Sinipercidae","Centrarchiformes","Actinopteri"
"1340","Coreoperca","Sinipercidae","Centrarchiformes","Actinopteri"
"1341","Nannoperca","Percichthyidae","Centrarchiformes","Actinopteri"
"1342","Nannatherina","Percichthyidae","Centrarchiformes","Actinopteri"
"1343","Bostockia","Percichthyidae","Centrarchiformes","Actinopteri"
"1344","Macquaria","Percichthyidae","Centrarchiformes","Actinopteri"
"1345","Percilia","Percichthyidae","Centrarchiformes","Actinopteri"
"1346","Percichthys","Percichthyidae","Centrarchiformes","Actinopteri"
"1347","Maccullochella","Percichthyidae","Centrarchiformes","Actinopteri"
"1348","Gadopsis","Percichthyidae","Centrarchiformes","Actinopteri"
"1349","Nemadactylus","Cheilodactylidae","Centrarchiformes","Actinopteri"
"1350","Cheilodactylus","Cheilodactylidae","Centrarchiformes","Actinopteri"
"1351","Chirodactylus","Cheilodactylidae","Centrarchiformes","Actinopteri"
"1352","Latridopsis","Latridae","Centrarchiformes","Actinopteri"
"1353","Latris","Latridae","Centrarchiformes","Actinopteri"
"1354","Chironemus","Chironemidae","Centrarchiformes","Actinopteri"
"1355","Aplodactylus","Aplodactylidae","Centrarchiformes","Actinopteri"
"1356","Paracirrhites","Cirrhitidae","Centrarchiformes","Actinopteri"
"1357","Amblycirrhitus","Cirrhitidae","Centrarchiformes","Actinopteri"
"1358","Cirrhitus","Cirrhitidae","Centrarchiformes","Actinopteri"
"1359","Cirrhitichthys","Cirrhitidae","Centrarchiformes","Actinopteri"
"1360","Neocirrhites","Cirrhitidae","Centrarchiformes","Actinopteri"
"1361","Itycirrhitus","Cirrhitidae","Centrarchiformes","Actinopteri"
"1362","Notocirrhitus","Cirrhitidae","Centrarchiformes","Actinopteri"
"1363","Enoplosus","Enoplosidae","Centrarchiformes","Actinopteri"
"1364","Syncomistes","Terapontidae","Centrarchiformes","Actinopteri"
"1365","Hephaestus","Terapontidae","Centrarchiformes","Actinopteri"
"1366","Scortum","Terapontidae","Centrarchiformes","Actinopteri"
"1367","Pingalla","Terapontidae","Centrarchiformes","Actinopteri"
"1368","Bidyanus","Terapontidae","Centrarchiformes","Actinopteri"
"1369","Amniataba","Terapontidae","Centrarchiformes","Actinopteri"
"1370","Hannia","Terapontidae","Centrarchiformes","Actinopteri"
"1371","Leiopotherapon","Terapontidae","Centrarchiformes","Actinopteri"
"1372","Variichthys","Terapontidae","Centrarchiformes","Actinopteri"
"1373","Mesopristes","Terapontidae","Centrarchiformes","Actinopteri"
"1374","Rhynchopelates","Terapontidae","Centrarchiformes","Actinopteri"
"1375","Terapon","Terapontidae","Centrarchiformes","Actinopteri"
"1376","Pelsartia","Terapontidae","Centrarchiformes","Actinopteri"
"1377","Pelates","Terapontidae","Centrarchiformes","Actinopteri"
"1378","Helotes","Terapontidae","Centrarchiformes","Actinopteri"
"1379","Kuhlia","Kuhliidae","Centrarchiformes","Actinopteri"
"1380","Girella","Kyphosidae","Centrarchiformes","Actinopteri"
"1381","Graus","Kyphosidae","Centrarchiformes","Actinopteri"
"1382","Scorpis","Kyphosidae","Centrarchiformes","Actinopteri"
"1383","Labracoglossa","Kyphosidae","Centrarchiformes","Actinopteri"
"1384","Medialuna","Kyphosidae","Centrarchiformes","Actinopteri"
"1385","Atypichthys","Kyphosidae","Centrarchiformes","Actinopteri"
"1386","Tilodon","Kyphosidae","Centrarchiformes","Actinopteri"
"1387","Microcanthus","Kyphosidae","Centrarchiformes","Actinopteri"
"1388","Dichistius","Dichistiidae","Perciformes","Actinopteri"
"1389","Kyphosus","Kyphosidae","Centrarchiformes","Actinopteri"
"1390","Oplegnathus","Oplegnathidae","Centrarchiformes","Actinopteri"
"1391","Pteropsaron","Percophidae","Pempheriformes","Actinopteri"
"1392","Osopsaron","Percophidae","Pempheriformes","Actinopteri"
"1393","Enigmapercis","Percophidae","Pempheriformes","Actinopteri"
"1394","Matsubaraea","Percophidae","Pempheriformes","Actinopteri"
"1395","Limnichthys","Creediidae","Pempheriformes","Actinopteri"
"1396","Tewara","Creediidae","Pempheriformes","Actinopteri"
"1397","Epigonus","Epigonidae","Pempheriformes","Actinopteri"
"1398","Rosenblattia","Epigonidae","Pempheriformes","Actinopteri"
"1399","Scombrops","Scombropidae","Scombriformes","Actinopteri"
"1400","Acropoma","Acropomatidae","Pempheriformes","Actinopteri"
"1401","Doederleinia","Acropomatidae","Pempheriformes","Actinopteri"
"1402","Symphysanodon","Symphysanodontidae","Perciformes","Actinopteri"
"1403","Bathyclupea","Bathyclupeidae","Perciformes","Actinopteri"
"1404","Dinolestes","Dinolestidae","Perciformes","Actinopteri"
"1405","Synagrops","Acropomatidae","Pempheriformes","Actinopteri"
"1406","Howella","Howellidae","Pempheriformes","Actinopteri"
"1407","Paristiopterus","Pentacerotidae","Pempheriformes","Actinopteri"
"1408","Pentaceropsis","Pentacerotidae","Pempheriformes","Actinopteri"
"1409","Zanclistius","Pentacerotidae","Pempheriformes","Actinopteri"
"1410","Histiopterus","Pentacerotidae","Pempheriformes","Actinopteri"
"1411","Evistias","Pentacerotidae","Pempheriformes","Actinopteri"
"1412","Pentaceros","Pentacerotidae","Pempheriformes","Actinopteri"
"1413","Pseudopentaceros","Pentacerotidae","Pempheriformes","Actinopteri"
"1414","Banjos","Banjosidae","Pempheriformes","Actinopteri"
"1415","Malakichthys","Acropomatidae","Pempheriformes","Actinopteri"
"1416","Stereolepis","Polyprionidae","Pempheriformes","Actinopteri"
"1417","Lateolabrax","Lateolabracidae","Pempheriformes","Actinopteri"
"1418","Polyprion","Polyprionidae","Pempheriformes","Actinopteri"
"1419","Parapercis","Pinguipedidae","Uranoscopiformes","Actinopteri"
"1420","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri"
"1421","Hyperoplus","Ammodytidae","Uranoscopiformes","Actinopteri"
"1422","Pinguipes","Pinguipedidae","Uranoscopiformes","Actinopteri"
"1423","Cheimarrichthys","Cheimarrichthyidae","Uranoscopiformes","Actinopteri"
"1424","Kathetostoma","Uranoscopidae","Uranoscopiformes","Actinopteri"
"1425","Xenocephalus","Uranoscopidae","Uranoscopiformes","Actinopteri"
"1426","Uranoscopus","Uranoscopidae","Uranoscopiformes","Actinopteri"
"1427","Astroscopus","Uranoscopidae","Uranoscopiformes","Actinopteri"
"1428","Centrogenys","Centrogenyidae","Uranoscopiformes","Actinopteri"
"1429","Eucinostomus","Gerreidae","Perciformes","Actinopteri"
"1430","Ulaema","Gerreidae","Perciformes","Actinopteri"
"1431","Gerres","Gerreidae","Perciformes","Actinopteri"
"1432","Eugerres","Gerreidae","Perciformes","Actinopteri"
"1433","Diapterus","Gerreidae","Perciformes","Actinopteri"
"1434","Sillago","Sillaginidae","Perciformes","Actinopteri"
"1435","Sillaginodes","Sillaginidae","Perciformes","Actinopteri"
"1436","Sillaginopodys","Sillaginidae","Perciformes","Actinopteri"
"1437","Morone","Moronidae","Perciformes","Actinopteri"
"1438","Dicentrarchus","Moronidae","Perciformes","Actinopteri"
"1439","Haemulon","Haemulidae","Perciformes","Actinopteri"
"1440","Xenistius","Haemulidae","Perciformes","Actinopteri"
"1441","Anisotremus","Haemulidae","Perciformes","Actinopteri"
"1442","Genyatremus","Haemulidae","Perciformes","Actinopteri"
"1443","Pomadasys","Haemulidae","Perciformes","Actinopteri"
"1444","Haemulopsis","Haemulidae","Perciformes","Actinopteri"
"1445","Conodon","Haemulidae","Perciformes","Actinopteri"
"1446","Xenichthys","Haemulidae","Perciformes","Actinopteri"
"1447","Emmelichthyops","Haemulidae","Perciformes","Actinopteri"
"1448","Isacia","Haemulidae","Perciformes","Actinopteri"
"1449","Microlepidotus","Haemulidae","Perciformes","Actinopteri"
"1450","Orthopristis","Haemulidae","Perciformes","Actinopteri"
"1451","Brachydeuterus","Haemulidae","Perciformes","Actinopteri"
"1452","Diagramma","Haemulidae","Perciformes","Actinopteri"
"1453","Plectorhinchus","Haemulidae","Perciformes","Actinopteri"
"1454","Parapristipoma","Haemulidae","Perciformes","Actinopteri"
"1455","Lutjanus","Lutjanidae","Perciformes","Actinopteri"
"1456","Rhomboplites","Lutjanidae","Perciformes","Actinopteri"
"1457","Ocyurus","Lutjanidae","Perciformes","Actinopteri"
"1458","Pterocaesio","Lutjanidae","Perciformes","Actinopteri"
"1459","Gymnocaesio","Lutjanidae","Perciformes","Actinopteri"
"1460","Dipterygonotus","Lutjanidae","Perciformes","Actinopteri"
"1461","Caesio","Lutjanidae","Perciformes","Actinopteri"
"1462","Macolor","Lutjanidae","Perciformes","Actinopteri"
"1463","Symphorus","Lutjanidae","Perciformes","Actinopteri"
"1464","Symphorichthys","Lutjanidae","Perciformes","Actinopteri"
"1465","Pristipomoides","Lutjanidae","Perciformes","Actinopteri"
"1466","Aphareus","Lutjanidae","Perciformes","Actinopteri"
"1467","Etelis","Lutjanidae","Perciformes","Actinopteri"
"1468","Aprion","Lutjanidae","Perciformes","Actinopteri"
"1469","Paracaesio","Lutjanidae","Perciformes","Actinopteri"
"1470","Apsilus","Lutjanidae","Perciformes","Actinopteri"
"1471","Centropyge","Pomacanthidae","Perciformes","Actinopteri"
"1472","Genicanthus","Pomacanthidae","Perciformes","Actinopteri"
"1473","Apolemichthys","Pomacanthidae","Perciformes","Actinopteri"
"1474","Paracentropyge","Pomacanthidae","Perciformes","Actinopteri"
"1475","Pygoplites","Pomacanthidae","Perciformes","Actinopteri"
"1476","Holacanthus","Pomacanthidae","Perciformes","Actinopteri"
"1477","Pomacanthus","Pomacanthidae","Perciformes","Actinopteri"
"1478","Chaetodontoplus","Pomacanthidae","Perciformes","Actinopteri"
"1479","Plagiogeneion","Emmelichthyidae","Perciformes","Actinopteri"
"1480","Erythrocles","Emmelichthyidae","Perciformes","Actinopteri"
"1481","Emmelichthys","Emmelichthyidae","Perciformes","Actinopteri"
"1482","Centrarchops","Dinopercidae","Perciformes","Actinopteri"
"1483","Dinoperca","Dinopercidae","Perciformes","Actinopteri"
"1484","Monodactylus","Monodactylidae","Perciformes","Actinopteri"
"1485","Chaetodon","Chaetodontidae","Chaetodontiformes","Actinopteri"
"1486","Prognathodes","Chaetodontidae","Chaetodontiformes","Actinopteri"
"1487","Heniochus","Chaetodontidae","Chaetodontiformes","Actinopteri"
"1488","Johnrandallia","Chaetodontidae","Chaetodontiformes","Actinopteri"
"1489","Hemitaurichthys","Chaetodontidae","Chaetodontiformes","Actinopteri"
"1490","Forcipiger","Chaetodontidae","Chaetodontiformes","Actinopteri"
"1491","Chelmon","Chaetodontidae","Chaetodontiformes","Actinopteri"
"1492","Chelmonops","Chaetodontidae","Chaetodontiformes","Actinopteri"
"1493","Coradion","Chaetodontidae","Chaetodontiformes","Actinopteri"
"1494","Amphichaetodon","Chaetodontidae","Chaetodontiformes","Actinopteri"
"1495","Secutor","Leiognathidae","Chaetodontiformes","Actinopteri"
"1496","Photopectoralis","Leiognathidae","Chaetodontiformes","Actinopteri"
"1497","Eubleekeria","Leiognathidae","Chaetodontiformes","Actinopteri"
"1498","Aurigequula","Leiognathidae","Chaetodontiformes","Actinopteri"
"1499","Nuchequula","Leiognathidae","Chaetodontiformes","Actinopteri"
"1500","Karalla","Leiognathidae","Chaetodontiformes","Actinopteri"
"1501","Equulites","Leiognathidae","Chaetodontiformes","Actinopteri"
"1502","Leiognathus","Leiognathidae","Chaetodontiformes","Actinopteri"
"1503","Gazza","Leiognathidae","Chaetodontiformes","Actinopteri"
"1504","Hapalogenys","Hapalogenyidae","Perciformes","Actinopteri"
"1505","Lobotes","Lobotidae","Lobotiformes","Actinopteri"
"1506","Diplodus","Sparidae","Spariformes","Actinopteri"
"1507","Acanthopagrus","Sparidae","Spariformes","Actinopteri"
"1508","Sparidentex","Sparidae","Spariformes","Actinopteri"
"1509","Rhabdosargus","Sparidae","Spariformes","Actinopteri"
"1510","Sparodon","Sparidae","Spariformes","Actinopteri"
"1511","Lithognathus","Sparidae","Spariformes","Actinopteri"
"1512","Pagellus","Sparidae","Spariformes","Actinopteri"
"1513","Polyamblyodon","Sparidae","Spariformes","Actinopteri"
"1514","Pachymetopon","Sparidae","Spariformes","Actinopteri"
"1515","Spicara","Centracanthidae","Spariformes","Actinopteri"
